raceId,driverId,constructorId,circuitId,year,date,grid,positionOrder,points,avgLapTime_s,pitStopCount,driver_form_avg,constructor_form_avg,driver_experience,constructor_points_roll5,driver_circuit_avg_finish,circuitType_street,era_ground_effect,era_hybrid,era_v8
224,50,29,1,1996,1996-03-10,12,17,0.0,100.69746666666666,0.0,19.8,0.8,2,0.8,14.242990654205608,True,False,False,False
224,30,6,1,1996,1996-03-10,4,13,0.0,99.42709375,0.0,4.0,0.6,5,0.6,6.87987012987013,True,False,False,False
224,22,17,1,1996,1996-03-10,8,15,0.0,98.1176551724138,0.0,14.0,0.6,3,0.6,10.33435582822086,True,False,False,False
224,14,1,1,1996,1996-03-10,13,16,0.0,99.79770833333332,0.0,7.8,1.8,2,1.8,9.48582995951417,True,False,False,False
224,55,22,1,1996,1996-03-10,6,18,0.0,97.36588888888888,0.0,8.8,3.0,7,3.0,11.252475247524753,True,False,False,False
224,83,18,1,1996,1996-03-10,17,12,0.0,108.06257142857145,0.0,12.2,0.2,3,0.2,13.46875,True,False,False,False
224,84,17,1,1996,1996-03-10,19,19,0.0,116.481,0.0,10.4,0.6,12,0.6,12.55151515151515,True,False,False,False
224,79,25,1,1996,1996-03-10,15,11,0.0,101.30594545454544,0.0,15.2,0.6,4,0.6,16.309278350515463,True,False,False,False
224,49,15,1,1996,1996-03-10,9,8,0.0,98.41115789473685,0.0,10.8,0.0,2,0.0,11.081761006289309,True,False,False,False
224,44,27,1,1996,1996-03-10,11,7,0.0,98.14856140350878,0.0,11.6,1.6,2,1.6,11.91139240506329,True,False,False,False
224,63,25,1,1996,1996-03-10,10,6,1.0,97.95054385964912,0.0,9.2,0.6,2,0.6,12.09009009009009,True,False,False,False
224,57,1,1,1996,1996-03-10,5,5,2.0,97.68210344827584,0.0,11.0,1.8,5,1.8,9.884848484848485,True,False,False,False
224,77,22,1,1996,1996-03-10,7,4,3.0,97.3711724137931,0.0,11.6,2.8,12,2.8,10.914285714285715,True,False,False,False
224,56,6,1,1996,1996-03-10,3,3,4.0,97.12175862068965,0.0,8.4,0.0,3,0.0,11.006802721088436,True,False,False,False
224,71,3,1,1996,1996-03-10,2,1,10.0,96.04294827586207,0.0,7.2,3.2,4,3.2,9.918032786885245,True,False,False,False
224,64,27,1,1996,1996-03-10,20,10,0.0,100.10158928571428,0.0,13.6,1.6,1,1.6,14.565656565656566,True,False,False,False
225,22,17,18,1996,1996-03-31,2,13,0.0,96.26762711864409,0.0,14.8,0.6,3,0.6,14.333333333333334,False,False,False,False
225,50,29,18,1996,1996-03-31,13,21,0.0,102.72447368421052,0.0,19.2,0.8,2,0.8,18.0,False,False,False,False
225,73,29,18,1996,1996-03-31,17,20,0.0,101.92366666666668,0.0,9.0,0.8,0,0.8,15.266666666666667,False,False,False,False
225,85,28,18,1996,1996-03-31,20,19,0.0,108.0316153846154,0.0,19.8,0.0,2,0.0,9.0,False,False,False,False
225,49,15,18,1996,1996-03-31,9,14,0.0,101.03388888888888,0.0,11.2,0.0,2,0.0,22.0,False,False,False,False
225,35,3,18,1996,1996-03-31,3,17,0.0,99.85280769230768,0.0,2.0,5.2,0,5.2,10.254545454545454,False,False,False,False
225,65,15,18,1996,1996-03-31,12,16,0.0,104.13789285714286,0.0,8.8,0.0,7,0.0,11.0,False,False,False,False
225,14,1,18,1996,1996-03-31,14,15,0.0,102.92972413793105,0.0,10.8,2.2,2,2.2,2.0,False,False,False,False
225,77,22,18,1996,1996-03-31,8,18,0.0,102.9285,0.0,11.6,1.4,12,1.4,13.166666666666666,False,False,False,False
225,84,17,18,1996,1996-03-31,6,12,0.0,96.17609375,0.0,13.6,0.0,12,0.0,17.25,False,False,False,False
225,44,27,18,1996,1996-03-31,15,6,1.0,94.77187142857144,0.0,8.8,1.6,2,1.6,18.0,False,False,False,False
225,71,3,18,1996,1996-03-31,1,1,10.0,92.85881690140846,0.0,6.8,5.2,4,5.2,6.666666666666667,False,False,False,False
225,83,18,18,1996,1996-03-31,18,10,0.0,97.10113235294116,0.0,10.2,0.2,3,0.2,10.0,False,False,False,False
225,79,25,18,1996,1996-03-31,16,9,0.0,96.53520289855072,0.0,15.4,0.8,4,0.8,13.5,False,False,False,False
225,64,27,18,1996,1996-03-31,22,8,0.0,96.05515942028984,0.0,12.4,1.4,1,1.4,10.0,False,False,False,False
225,56,6,18,1996,1996-03-31,10,7,0.0,95.30625714285712,0.0,7.0,0.8,3,0.8,18.5,False,False,False,False
225,69,28,18,1996,1996-03-31,19,11,0.0,99.2978656716418,0.0,15.8,0.0,3,0.0,12.5,False,False,False,False
225,63,25,18,1996,1996-03-31,11,5,2.0,94.66164285714284,0.0,7.8,0.6,2,0.6,7.0,False,False,False,False
225,57,1,18,1996,1996-03-31,7,4,3.0,94.51491428571428,0.0,11.6,1.0,5,1.0,11.0,False,False,False,False
225,30,6,18,1996,1996-03-31,4,3,4.0,94.29384285714283,0.0,6.2,0.8,5,0.8,2.0,False,False,False,False
225,55,22,18,1996,1996-03-31,5,2,6.0,93.11208450704224,0.0,11.4,0.6,7,0.6,5.5,False,False,False,False
226,69,28,25,1996,1996-04-07,21,21,0.0,98.683375,0.0,15.8,0.0,3,0.0,26.0,False,False,False,False
226,73,29,25,1996,1996-04-07,20,20,0.0,97.18945833333332,0.0,14.5,0.8,0,0.8,15.266666666666667,False,False,False,False
226,79,25,25,1996,1996-04-07,13,19,0.0,94.91189285714286,0.0,12.6,0.6,4,0.6,8.0,False,False,False,False
226,64,27,25,1996,1996-04-07,18,18,0.0,95.56468965517242,0.0,11.4,1.4,1,1.4,10.0,False,False,False,False
226,49,15,25,1996,1996-04-07,11,17,0.0,101.214625,0.0,9.8,0.0,2,0.0,5.0,False,False,False,False
226,58,18,25,1996,1996-04-07,14,16,0.0,101.24790909090908,0.0,22.0,0.2,0,0.2,16.076923076923077,False,False,False,False
226,84,17,25,1996,1996-04-07,15,15,0.0,101.33,0.0,12.0,0.0,12,0.0,12.55151515151515,False,False,False,False
226,63,25,25,1996,1996-04-07,16,14,0.0,126.47838888888889,0.0,6.8,0.6,2,0.6,12.0,False,False,False,False
226,30,6,25,1996,1996-04-07,2,12,0.0,99.09489130434784,0.0,6.6,1.6,5,1.6,3.0,False,False,False,False
226,83,18,25,1996,1996-04-07,19,13,0.0,100.47982051282052,0.0,10.4,0.0,3,0.0,13.46875,False,False,False,False
226,57,1,25,1996,1996-04-07,8,22,0.0,94.11826315789472,0.0,8.6,1.6,5,1.6,23.0,False,False,False,False
226,85,28,25,1996,1996-04-07,22,10,0.0,100.52826086956522,0.0,20.2,0.0,2,0.0,22.0,False,False,False,False
226,50,29,25,1996,1996-04-07,7,6,1.0,96.72548611111112,0.0,19.8,0.0,2,0.0,18.0,False,False,False,False
226,55,22,25,1996,1996-04-07,4,3,4.0,95.97327777777778,0.0,11.4,1.8,7,1.8,2.0,False,False,False,False
226,22,17,25,1996,1996-04-07,6,4,3.0,96.53406944444444,0.0,16.6,0.0,3,0.0,17.0,False,False,False,False
226,77,22,25,1996,1996-04-07,5,11,0.0,97.311,0.0,11.4,2.6,12,2.6,6.0,False,False,False,False
226,56,6,25,1996,1996-04-07,10,5,2.0,96.67101388888888,0.0,7.2,1.6,3,1.6,21.0,False,False,False,False
226,35,3,25,1996,1996-04-07,3,2,6.0,95.9373472222222,0.0,9.5,7.2,0,7.2,10.254545454545454,False,False,False,False
226,44,27,25,1996,1996-04-07,12,8,0.0,96.80023611111112,0.0,5.6,0.2,2,0.2,7.0,False,False,False,False
226,65,15,25,1996,1996-04-07,17,9,0.0,98.31959154929577,0.0,11.0,0.0,7,0.0,4.0,False,False,False,False
226,71,3,25,1996,1996-04-07,1,1,10.0,95.76836111111112,0.0,3.8,6.4,4,6.4,1.0,False,False,False,False
226,14,1,25,1996,1996-04-07,9,7,0.0,96.78780555555556,0.0,13.2,1.0,2,1.0,19.0,False,False,False,False
227,83,18,20,1996,1996-04-28,19,12,0.0,86.82178461538462,0.0,10.4,0.0,3,0.0,9.0,False,False,False,False
227,63,25,20,1996,1996-04-28,14,14,0.0,85.09665151515152,0.0,7.2,0.6,2,0.6,10.0,False,False,False,False
227,79,25,20,1996,1996-04-28,16,15,0.0,86.3322923076923,0.0,13.6,0.4,4,0.4,16.309278350515463,False,False,False,False
227,49,15,20,1996,1996-04-28,10,16,0.0,85.64503389830509,0.0,11.8,0.0,2,0.0,21.0,False,False,False,False
227,50,29,20,1996,1996-04-28,13,17,0.0,84.89071052631579,0.0,16.2,0.2,2,0.2,14.242990654205608,False,False,False,False
227,56,6,20,1996,1996-04-28,7,19,0.0,89.9965,0.0,6.0,2.0,3,2.0,6.0,False,False,False,False
227,55,22,20,1996,1996-04-28,4,20,0.0,96.595,0.0,11.0,2.6,7,2.6,2.0,False,False,False,False
227,21,18,20,1996,1996-04-28,18,13,0.0,87.15646153846153,0.0,14.0,0.0,0,0.0,10.991341991341992,False,False,False,False
227,44,27,20,1996,1996-04-28,15,18,0.0,89.37616666666668,0.0,5.6,0.2,2,0.2,22.0,False,False,False,False
227,73,29,20,1996,1996-04-28,20,11,0.0,86.36813846153846,0.0,16.333333333333332,0.2,0,0.2,15.266666666666667,False,False,False,False
227,77,22,20,1996,1996-04-28,8,9,0.0,84.8885671641791,0.0,12.8,2.0,12,2.0,17.0,False,False,False,False
227,35,3,20,1996,1996-04-28,2,1,10.0,83.67870149253731,0.0,7.0,7.2,0,7.2,10.254545454545454,False,False,False,False
227,30,6,20,1996,1996-04-28,3,2,6.0,83.69007462686567,0.0,8.8,1.2,5,1.2,1.0,False,False,False,False
227,14,1,20,1996,1996-04-28,6,3,4.0,84.16876119402986,0.0,14.2,1.0,2,1.0,3.0,False,False,False,False
227,64,27,20,1996,1996-04-28,17,10,0.0,86.01419696969698,0.0,11.6,0.2,1,0.2,13.0,False,False,False,False
227,22,17,20,1996,1996-04-28,5,5,2.0,84.18188059701492,0.0,13.8,0.6,3,0.6,4.0,False,False,False,False
227,84,17,20,1996,1996-04-28,11,6,1.0,84.50805970149254,0.0,13.4,1.0,12,1.0,8.5,False,False,False,False
227,65,15,20,1996,1996-04-28,12,7,0.0,84.84328358208955,0.0,11.6,0.0,7,0.0,5.0,False,False,False,False
227,57,1,20,1996,1996-04-28,9,8,0.0,84.84941791044777,0.0,11.4,1.4,5,1.4,8.0,False,False,False,False
227,71,3,20,1996,1996-04-28,1,4,3.0,84.17886567164179,0.0,3.4,7.2,4,7.2,16.0,False,False,False,False
228,73,29,21,1996,1996-05-05,20,15,0.0,94.58975,0.0,15.0,0.2,0,0.2,15.266666666666667,False,False,False,False
228,50,29,21,1996,1996-05-05,14,16,0.0,92.83276315789472,0.0,17.2,0.2,2,0.2,24.0,False,False,False,False
228,79,25,21,1996,1996-05-05,16,13,0.0,92.96851111111113,0.0,12.6,0.4,4,0.4,14.5,False,False,False,False
228,14,1,21,1996,1996-05-05,4,14,0.0,92.00063636363636,0.0,12.0,1.4,2,1.4,4.0,False,False,False,False
228,65,15,21,1996,1996-05-05,15,20,0.0,100.74496,0.0,12.4,0.0,7,0.0,12.4,False,False,False,False
228,63,25,21,1996,1996-05-05,8,21,0.0,92.0572608695652,0.0,8.8,0.0,2,0.0,22.0,False,False,False,False
228,84,17,21,1996,1996-05-05,12,17,0.0,93.11355555555556,0.0,13.2,1.2,12,1.2,8.0,False,False,False,False
228,49,15,21,1996,1996-05-05,10,18,0.0,92.806,0.0,13.4,0.0,2,0.0,6.5,False,False,False,False
228,21,18,21,1996,1996-05-05,19,19,0.0,94.59096666666666,0.0,13.5,0.0,0,0.0,10.991341991341992,False,False,False,False
228,35,3,21,1996,1996-05-05,3,11,0.0,92.44094736842104,0.0,5.5,7.8,0,7.8,10.254545454545454,False,False,False,False
228,44,27,21,1996,1996-05-05,13,12,0.0,93.20525925925924,0.0,8.2,0.0,2,0.0,10.0,False,False,False,False
228,57,1,21,1996,1996-05-05,11,8,0.0,93.26498360655738,0.0,12.6,0.8,5,0.8,10.0,False,False,False,False
228,22,17,21,1996,1996-05-05,9,5,2.0,92.13723809523808,0.0,11.0,1.2,3,1.2,22.666666666666668,False,False,False,False
228,71,3,21,1996,1996-05-05,2,1,10.0,90.89136507936507,0.0,1.6,5.8,4,5.8,13.5,False,False,False,False
228,30,6,21,1996,1996-05-05,1,2,6.0,91.15263492063492,0.0,9.0,2.4,5,2.4,13.0,False,False,False,False
228,77,22,21,1996,1996-05-05,7,3,4.0,91.63566666666668,0.0,11.0,2.0,12,2.0,13.181818181818182,False,False,False,False
228,83,18,21,1996,1996-05-05,18,9,0.0,95.4002950819672,0.0,10.6,0.0,3,0.0,25.0,False,False,False,False
228,69,28,21,1996,1996-05-05,21,10,0.0,97.80857627118644,0.0,19.6,0.0,3,0.0,10.5,False,False,False,False
228,55,22,21,1996,1996-05-05,5,6,1.0,92.63866129032256,0.0,11.8,1.6,7,1.6,11.8,False,False,False,False
228,64,27,21,1996,1996-05-05,17,7,0.0,93.44085483870968,0.0,10.6,0.0,1,0.0,15.0,False,False,False,False
228,56,6,21,1996,1996-05-05,6,4,3.0,91.86887301587302,0.0,9.0,2.8,3,2.8,8.0,False,False,False,False
229,73,29,6,1996,1996-05-19,20,15,0.0,125.82466666666669,0.0,15.0,0.2,0,0.2,15.266666666666667,True,False,False,False
229,79,25,6,1996,1996-05-19,15,16,0.0,124.5115,0.0,13.4,0.0,4,0.0,22.25,True,False,False,False
229,55,22,6,1996,1996-05-19,3,9,0.0,99.16323333333334,0.0,9.8,1.0,7,1.0,7.5,True,False,False,False
229,69,28,6,1996,1996-05-19,21,10,0.0,107.8267,0.0,17.0,0.0,3,0.0,18.5,True,False,False,False
229,64,27,6,1996,1996-05-19,17,14,0.0,122.7282,0.0,10.6,0.0,1,0.0,10.0,True,False,False,False
229,84,17,6,1996,1996-05-19,16,12,0.0,109.7697,0.0,13.8,1.0,12,1.0,11.8,True,False,False,False
229,77,22,6,1996,1996-05-19,4,13,0.0,112.92388888888888,0.0,9.0,1.0,12,1.0,10.2,True,False,False,False
229,71,3,6,1996,1996-05-19,2,11,0.0,103.130275,0.0,1.6,6.6,4,6.6,13.5,True,False,False,False
229,35,3,6,1996,1996-05-19,10,8,0.0,98.06410606060606,0.0,6.6,4.6,0,4.6,10.254545454545454,True,False,False,False
229,56,6,6,1996,1996-05-19,7,7,0.0,100.2849411764706,0.0,7.6,3.0,3,3.0,21.0,True,False,False,False
229,63,25,6,1996,1996-05-19,11,5,2.0,97.52637142857142,0.0,12.0,0.0,2,0.0,13.0,True,False,False,False
229,44,27,6,1996,1996-05-19,14,1,10.0,96.60838666666668,0.0,10.2,0.0,2,0.0,10.5,True,False,False,False
229,49,15,6,1996,1996-05-19,9,4,3.0,97.58477027027028,0.0,14.6,0.0,2,0.0,15.5,True,False,False,False
229,65,15,6,1996,1996-05-19,13,3,4.0,97.10842666666667,0.0,14.4,0.6,7,0.6,12.6,True,False,False,False
229,14,1,6,1996,1996-05-19,5,2,6.0,96.67276,0.0,11.0,0.8,2,0.8,22.0,True,False,False,False
229,57,1,6,1996,1996-05-19,8,6,1.0,97.53495714285714,0.0,9.4,2.0,5,2.0,18.25,True,False,False,False
230,79,25,4,1996,1996-06-02,16,14,0.0,123.23125,0.0,14.4,0.4,4,0.4,22.5,False,False,False,False
230,71,3,4,1996,1996-06-02,1,13,0.0,114.91,0.0,3.6,2.6,4,2.6,13.5,False,False,False,False
230,44,27,4,1996,1996-06-02,8,16,0.0,148.27,0.0,9.0,2.0,2,2.0,6.5,False,False,False,False
230,21,18,4,1996,1996-06-02,19,17,0.0,183.566,0.0,16.5,0.0,0,0.0,10.991341991341992,False,False,False,False
230,84,17,4,1996,1996-06-02,15,11,0.0,113.8395294117647,0.0,12.4,0.6,12,0.6,15.6,False,False,False,False
230,56,6,4,1996,1996-06-02,6,15,0.0,119.611,0.0,8.4,3.0,3,3.0,5.5,False,False,False,False
230,30,6,4,1996,1996-06-02,3,1,10.0,110.60472307692308,0.0,7.2,1.8,5,1.8,2.8,False,False,False,False
230,63,25,4,1996,1996-06-02,12,12,0.0,124.3711875,0.0,11.8,0.4,2,0.4,10.0,False,False,False,False
230,64,27,4,1996,1996-06-02,17,6,1.0,114.81649206349206,0.0,11.4,2.0,1,2.0,25.0,False,False,False,False
230,77,22,4,1996,1996-06-02,5,9,0.0,112.47513636363637,0.0,10.8,1.0,12,1.0,10.4,False,False,False,False
230,22,17,4,1996,1996-06-02,7,8,0.0,112.94411111111113,0.0,9.0,0.4,3,0.4,11.333333333333334,False,False,False,False
230,65,15,4,1996,1996-06-02,9,10,0.0,113.25715,0.0,11.0,1.4,7,1.4,16.0,False,False,False,False
230,49,15,4,1996,1996-06-02,11,4,3.0,112.583140625,0.0,13.8,1.4,2,1.4,14.5,False,False,False,False
230,57,1,4,1996,1996-06-02,10,5,2.0,113.39196875,0.0,9.6,1.4,5,1.4,17.25,False,False,False,False
230,35,3,4,1996,1996-06-02,2,3,4.0,111.34915384615384,0.0,7.8,2.0,0,2.0,10.254545454545454,False,False,False,False
230,55,22,4,1996,1996-06-02,4,2,6.0,111.30167692307693,0.0,8.0,1.0,7,1.0,10.6,False,False,False,False
230,50,29,4,1996,1996-06-02,13,7,0.0,112.6711489361702,0.0,16.2,0.0,2,0.0,12.0,False,False,False,False
231,35,3,7,1996,1996-06-16,2,2,6.0,83.58910144927536,0.0,5.0,2.8,0,2.8,10.254545454545454,True,False,False,False
231,63,25,7,1996,1996-06-16,14,14,0.0,85.79582051282051,0.0,13.2,0.4,2,0.4,7.0,True,False,False,False
231,44,27,7,1996,1996-06-16,11,13,0.0,85.48805128205129,0.0,11.0,2.2,2,2.2,8.0,True,False,False,False
231,30,6,7,1996,1996-06-16,3,12,0.0,86.06768292682926,0.0,6.8,2.6,5,2.6,2.5,True,False,False,False
231,77,22,7,1996,1996-06-16,7,11,0.0,84.72083333333333,0.0,9.0,1.4,12,1.4,11.9,True,False,False,False
231,69,28,7,1996,1996-06-16,20,10,0.0,88.65365909090909,0.0,16.8,0.0,3,0.0,11.5,True,False,False,False
231,83,18,7,1996,1996-06-16,19,9,0.0,87.11586363636363,0.0,14.6,0.0,3,0.0,13.46875,True,False,False,False
231,65,15,7,1996,1996-06-16,15,7,0.0,85.51739705882352,0.0,9.8,2.0,7,2.0,20.166666666666668,True,False,False,False
231,84,17,7,1996,1996-06-16,9,6,1.0,85.2490294117647,0.0,12.2,0.4,12,0.4,15.777777777777779,True,False,False,False
231,57,1,7,1996,1996-06-16,6,5,2.0,84.99389705882352,0.0,9.8,1.8,5,1.8,20.25,True,False,False,False
231,14,1,7,1996,1996-06-16,10,4,3.0,84.45127536231885,0.0,8.8,2.2,2,2.2,13.5,True,False,False,False
231,22,17,7,1996,1996-06-16,8,16,0.0,87.97527272727272,0.0,8.0,0.2,3,0.2,11.0,True,False,False,False
231,55,22,7,1996,1996-06-16,4,3,4.0,84.32059420289855,0.0,8.0,1.2,7,1.2,10.666666666666666,True,False,False,False
231,64,27,7,1996,1996-06-16,18,15,0.0,86.30165789473683,0.0,11.0,2.2,1,2.2,19.0,True,False,False,False
231,85,28,7,1996,1996-06-16,22,17,0.0,89.384,0.0,19.4,0.0,2,0.0,21.0,True,False,False,False
231,49,15,7,1996,1996-06-16,12,18,0.0,85.49931578947368,0.0,11.8,2.0,2,2.0,21.5,True,False,False,False
231,50,29,7,1996,1996-06-16,13,19,0.0,86.9374,0.0,13.4,0.0,2,0.0,14.242990654205608,True,False,False,False
231,73,29,7,1996,1996-06-16,21,20,0.0,89.62166666666667,0.0,16.0,0.0,0,0.0,15.266666666666667,True,False,False,False
231,79,25,7,1996,1996-06-16,17,21,0.0,89.67483333333332,0.0,15.4,0.4,4,0.4,17.5,True,False,False,False
231,56,6,7,1996,1996-06-16,5,22,0.0,93.016,0.0,10.0,2.0,3,2.0,13.0,True,False,False,False
231,71,3,7,1996,1996-06-16,1,1,10.0,83.52847826086956,0.0,6.0,2.0,4,2.0,12.25,True,False,False,False
231,21,18,7,1996,1996-06-16,16,8,0.0,86.62782089552238,0.0,16.6,0.0,0,0.0,10.991341991341992,True,False,False,False
232,56,6,8,1996,1996-06-30,22,19,0.0,89.1888,0.0,13.4,2.0,3,2.0,16.5,False,False,False,False
232,73,29,8,1996,1996-06-30,19,11,0.0,84.35036231884058,0.0,16.0,0.0,0,0.0,15.266666666666667,False,False,False,False
232,50,29,8,1996,1996-06-30,15,18,0.0,82.5594,0.0,16.0,0.0,2,0.0,23.0,False,False,False,False
232,21,18,8,1996,1996-06-30,17,20,0.0,88.483,0.0,15.4,0.0,0,0.0,10.991341991341992,False,False,False,False
232,49,15,8,1996,1996-06-30,12,14,0.0,82.75423214285715,0.0,12.0,1.4,2,1.4,7.0,False,False,False,False
232,65,15,8,1996,1996-06-30,16,13,0.0,83.76532857142857,0.0,9.4,0.6,7,0.6,13.2,False,False,False,False
232,64,27,8,1996,1996-06-30,11,17,0.0,82.321,0.0,10.4,2.2,1,2.2,24.0,False,False,False,False
232,69,28,8,1996,1996-06-30,20,16,0.0,84.57227586206898,0.0,14.6,0.0,3,0.0,15.5,False,False,False,False
232,85,28,8,1996,1996-06-30,21,21,0.0,89.3705,0.0,20.8,0.0,2,0.0,17.0,False,False,False,False
232,79,25,8,1996,1996-06-30,14,15,0.0,83.34166666666667,0.0,15.8,0.4,4,0.4,18.25,False,False,False,False
232,83,18,8,1996,1996-06-30,18,12,0.0,85.0309420289855,0.0,13.8,0.0,3,0.0,13.46875,False,False,False,False
232,77,22,8,1996,1996-06-30,4,4,3.0,81.05075,0.0,9.0,2.0,12,2.0,15.0,False,False,False,False
232,57,1,8,1996,1996-06-30,5,5,2.0,81.27179166666667,0.0,6.4,1.6,5,1.6,12.75,False,False,False,False
232,84,17,8,1996,1996-06-30,8,8,0.0,82.07750704225352,0.0,10.4,0.2,12,0.2,10.4,False,False,False,False
232,55,22,8,1996,1996-06-30,3,3,4.0,81.04495833333333,0.0,8.0,2.6,7,2.6,10.6,False,False,False,False
232,35,3,8,1996,1996-06-30,6,2,6.0,80.51280555555556,0.0,5.0,4.0,0,4.0,10.254545454545454,False,False,False,False
232,22,17,8,1996,1996-06-30,10,9,0.0,82.32170422535211,0.0,10.4,0.2,3,0.2,9.666666666666666,False,False,False,False
232,63,25,8,1996,1996-06-30,13,10,0.0,83.0369857142857,0.0,13.2,0.0,2,0.0,15.0,False,False,False,False
232,14,1,8,1996,1996-06-30,7,6,1.0,81.55877464788733,0.0,8.2,1.8,2,1.8,3.0,False,False,False,False
232,44,27,8,1996,1996-06-30,9,7,0.0,81.80450704225352,0.0,12.0,0.2,2,0.2,14.5,False,False,False,False
232,71,3,8,1996,1996-06-30,2,1,10.0,80.39993055555556,0.0,6.0,5.2,4,5.2,9.0,False,False,False,False
233,21,18,9,1996,1996-07-14,18,11,0.0,95.66374576271188,0.0,16.8,0.0,0,0.0,10.991341991341992,False,False,False,False
233,30,6,9,1996,1996-07-14,3,20,0.0,127.78866666666669,0.0,10.8,2.0,5,2.0,9.25,False,False,False,False
233,56,6,9,1996,1996-07-14,10,19,0.0,93.9528,0.0,13.4,0.0,3,0.0,25.0,False,False,False,False
233,79,25,9,1996,1996-07-14,12,18,0.0,95.34858333333332,0.0,15.8,0.0,4,0.0,15.5,False,False,False,False
233,73,29,9,1996,1996-07-14,20,17,0.0,95.38192307692309,0.0,16.0,0.0,0,0.0,15.266666666666667,False,False,False,False
233,83,18,9,1996,1996-07-14,19,16,0.0,95.99009523809524,0.0,13.8,0.0,3,0.0,13.46875,False,False,False,False
233,71,3,9,1996,1996-07-14,1,15,0.0,91.43030769230768,0.0,5.4,7.2,4,7.2,12.0,False,False,False,False
233,64,27,9,1996,1996-07-14,17,14,0.0,95.58226315789472,0.0,11.8,0.2,1,0.2,23.0,False,False,False,False
233,44,27,9,1996,1996-07-14,16,13,0.0,96.710275,0.0,9.8,0.0,2,0.0,8.0,False,False,False,False
233,49,15,9,1996,1996-07-14,11,8,0.0,93.99501666666666,0.0,11.6,0.6,2,0.6,6.5,False,False,False,False
233,65,15,9,1996,1996-07-14,13,9,0.0,94.00826666666666,0.0,10.6,0.0,7,0.0,10.8,False,False,False,False
233,84,17,9,1996,1996-07-14,8,6,1.0,93.29643333333333,0.0,10.8,0.2,12,0.2,14.375,False,False,False,False
233,14,1,9,1996,1996-07-14,9,5,2.0,92.84231147540984,0.0,8.8,2.0,2,2.0,4.0,False,False,False,False
233,22,17,9,1996,1996-07-14,6,4,3.0,92.58344262295084,0.0,11.2,0.4,3,0.4,8.333333333333334,False,False,False,False
233,57,1,9,1996,1996-07-14,4,3,4.0,92.32301639344264,0.0,5.8,2.0,5,2.0,10.0,False,False,False,False
233,77,22,9,1996,1996-07-14,7,2,6.0,91.8016393442623,0.0,8.0,3.4,12,3.4,13.6,False,False,False,False
233,35,3,9,1996,1996-07-14,2,1,10.0,91.48973770491804,0.0,5.2,6.4,0,6.4,10.254545454545454,False,False,False,False
233,55,22,9,1996,1996-07-14,5,12,0.0,92.46036363636364,0.0,4.6,3.4,7,3.4,11.142857142857142,False,False,False,False
233,63,25,9,1996,1996-07-14,14,7,0.0,93.6377,0.0,12.4,0.0,2,0.0,8.0,False,False,False,False
233,50,29,9,1996,1996-07-14,15,10,0.0,94.0925,0.0,16.2,0.0,2,0.0,8.0,False,False,False,False
234,71,3,10,1996,1996-07-28,1,1,10.0,108.96482222222222,0.0,8.2,7.2,4,7.2,18.75,False,False,False,False
234,57,1,10,1996,1996-07-28,4,18,0.0,109.992,0.0,4.8,2.4,5,2.4,17.5,False,False,False,False
234,79,25,10,1996,1996-07-28,16,17,0.0,112.44726315789472,0.0,16.8,0.0,4,0.0,16.25,False,False,False,False
234,55,22,10,1996,1996-07-28,5,2,6.0,109.21931111111113,0.0,5.8,3.4,7,3.4,10.0,False,False,False,False
234,65,15,10,1996,1996-07-28,14,15,0.0,119.93152,0.0,8.4,0.0,7,0.0,13.75,False,False,False,False
234,77,22,10,1996,1996-07-28,2,13,0.0,108.97173809523808,0.0,7.8,3.8,12,3.8,8.8,False,False,False,False
234,64,27,10,1996,1996-07-28,11,16,0.0,110.9478947368421,0.0,13.2,0.0,1,0.0,21.0,False,False,False,False
234,83,18,10,1996,1996-07-28,18,12,0.0,114.6216976744186,0.0,15.2,0.0,3,0.0,13.46875,False,False,False,False
234,56,6,10,1996,1996-07-28,8,14,0.0,110.68088235294115,0.0,16.4,0.0,3,0.0,14.5,False,False,False,False
234,73,29,10,1996,1996-07-28,19,11,0.0,113.70843181818182,0.0,16.4,0.0,0,0.0,15.266666666666667,False,False,False,False
234,44,27,10,1996,1996-07-28,12,7,0.0,111.27397777777776,0.0,10.0,0.0,2,0.0,9.5,False,False,False,False
234,35,3,10,1996,1996-07-28,6,3,4.0,109.71873333333332,0.0,3.2,7.2,0,7.2,10.254545454545454,False,False,False,False
234,22,17,10,1996,1996-07-28,9,6,1.0,111.23368888888888,0.0,11.0,0.8,3,0.8,18.0,False,False,False,False
234,63,25,10,1996,1996-07-28,15,9,0.0,112.33563636363635,0.0,9.6,0.0,2,0.0,23.0,False,False,False,False
234,49,15,10,1996,1996-07-28,13,8,0.0,111.60831818181818,0.0,9.6,0.0,2,0.0,15.0,False,False,False,False
234,84,17,10,1996,1996-07-28,10,10,0.0,113.27845454545457,0.0,8.6,1.0,12,1.0,9.571428571428571,False,False,False,False
234,14,1,10,1996,1996-07-28,7,5,2.0,109.90251111111112,0.0,7.0,1.8,2,1.8,7.5,False,False,False,False
234,30,6,10,1996,1996-07-28,3,4,3.0,109.8874222222222,0.0,14.4,0.0,5,0.0,4.25,False,False,False,False
235,55,22,11,1996,1996-08-11,5,3,4.0,83.9655974025974,0.0,4.4,3.2,7,3.2,15.571428571428571,False,False,False,False
